"movieId","title","imdbId","runtime","imdbRating","revenue","released","budget","genre"
"4088","Big Town, The","0092656","109","5.9","1700000","1987-09-25","","Drama"
"3394","Blind Date","0092666","95","5.9","39321715","1987-03-27","18000000","Romance"
"3394","Blind Date","0092666","95","5.9","39321715","1987-03-27","18000000","Comedy"
"3444","Bloodsport","0092675","92","6.8","65000000","1988-04-29","1500000","Action"
"4089","Born in East L.A.","0092690","85","5.9","","1987-08-21","","Comedy"
"4090","Brave Little Toaster, The","0092695","90","7.3","","1987-07-10","2300000","Animation"
"4090","Brave Little Toaster, The","0092695","90","7.3","","1987-07-10","2300000","Children"
"2243","Broadcast News","0092699","133","7.2","67330500","1987-12-25","20000000","Drama"
"2243","Broadcast News","0092699","133","7.2","67330500","1987-12-25","20000000","Comedy"
"2243","Broadcast News","0092699","133","7.2","67330500","1987-12-25","20000000","Romance"
"3715","Burglar","0092710","103","5.0","","1987-03-20","","Crime"
"3715","Burglar","0092710","103","5.0","","1987-03-20","","Comedy"
"4091","Can't Buy Me Love","0092718","94","6.7","31623833","1987-08-14","1800000","Comedy"
"4091","Can't Buy Me Love","0092718","94","6.7","31623833","1987-08-14","1800000","Romance"
"4092","Cherry 2000","0092746","99","5.4","14000","1988-02-05","10000000","Romance"
"4092","Cherry 2000","0092746","99","5.4","14000","1988-02-05","10000000","Sci-Fi"
"45987","Chuck Berry Hail! Hail! Rock 'n' Roll","0092758","120","7.8","","1987-10-09","","Documentary"
"45987","Chuck Berry Hail! Hail! Rock 'n' Roll","0092758","120","7.8","","1987-10-09","","Musical"
"3017","Creepshow 2","0092796","92","6.0","","1987-05-01","10000000","Horror"
"4095","Cry Freedom","0092804","157","7.5","25899797","1987-11-06","29000000","Drama"
"3393","Date with an Angel","0092834","105","5.7","1988962","1987-11-20","","Romance"
"3393","Date with an Angel","0092834","105","5.7","1988962","1987-11-20","","Comedy"
"3393","Date with an Angel","0092834","105","5.7","1988962","1987-11-20","","Fantasy"
"4098","Dead, The","0092843","83","7.4","","1987-12-18","","Drama"
"2754","Deadtime Stories","0092850","93","4.5","2750741","1986-11-28","","Horror"
"1088","Dirty Dancing","0092890","100","6.9","213893795","1987-08-21","6000000","Romance"
"1088","Dirty Dancing","0092890","100","6.9","213893795","1987-08-21","6000000","Drama"
"1088","Dirty Dancing","0092890","100","6.9","213893795","1987-08-21","6000000","Musical"
"4101","Dogs in Space","0092904","103","6.6","","1987-01-01","","Drama"
"7987","Dolls","0092906","77","6.4","","1987-05-29","","Horror"
"7102","Dragnet","0092925","106","5.9","66673516","1987-06-26","20000000","Crime"
"7102","Dragnet","0092925","106","5.9","66673516","1987-06-26","20000000","Comedy"
"7102","Dragnet","0092925","106","5.9","66673516","1987-06-26","20000000","Drama"
"4500","Drowning by Numbers","0092929","118","7.3","","1991-06-01","","Drama"
"4500","Drowning by Numbers","0092929","118","7.3","","1991-06-01","","Comedy"
"4102","Eddie Murphy Raw","0092948","93","7.6","50504655","1987-12-18","","Comedy"
"4102","Eddie Murphy Raw","0092948","93","7.6","50504655","1987-12-18","","Documentary"
"4103","Empire of the Sun","0092965","153","7.8","66700000","1987-12-25","35000000","Adventure"
"4103","Empire of the Sun","0092965","153","7.8","66700000","1987-12-25","35000000","Action"
"4103","Empire of the Sun","0092965","153","7.8","66700000","1987-12-25","35000000","Drama"
"4103","Empire of the Sun","0092965","153","7.8","66700000","1987-12-25","35000000","War"
"4104","Ernest Goes to Camp","0092974","92","5.4","23509382","1987-05-22","3000000","Comedy"
"1261","Evil Dead II (Dead by Dawn)","0092991","84","7.8","5923044","1987-03-13","3600000","Action"
"1261","Evil Dead II (Dead by Dawn)","0092991","84","7.8","5923044","1987-03-13","3600000","Horror"
"1261","Evil Dead II (Dead by Dawn)","0092991","84","7.8","5923044","1987-03-13","3600000","Comedy"
"1261","Evil Dead II (Dead by Dawn)","0092991","84","7.8","5923044","1987-03-13","3600000","Fantasy"
"4106","Extreme Prejudice","0092997","104","6.6","","1987-04-24","","Western"
"4106","Extreme Prejudice","0092997","104","6.6","","1987-04-24","","Crime"
"4106","Extreme Prejudice","0092997","104","6.6","","1987-04-24","","Thriller"
"4106","Extreme Prejudice","0092997","104","6.6","","1987-04-24","","Drama"
"4106","Extreme Prejudice","0092997","104","6.6","","1987-04-24","","Action"
"3101","Fatal Attraction","0093010","119","6.9","320145693","1987-09-18","14000000","Drama"
"3101","Fatal Attraction","0093010","119","6.9","320145693","1987-09-18","14000000","Thriller"
"3716","Fatal Beauty","0093011","104","5.3","","1987-10-30","","Comedy"
"3716","Fatal Beauty","0093011","104","5.3","","1987-10-30","","Drama"
"3716","Fatal Beauty","0093011","104","5.3","","1987-10-30","","Action"
"3716","Fatal Beauty","0093011","104","5.3","","1987-10-30","","Crime"
"4108","Five Corners","0093029","90","6.3","","1988-05-01","","Drama"
"4109","Flowers in the Attic","0093036","93","5.6","15151736","1987-11-20","","Drama"
"4109","Flowers in the Attic","0093036","93","5.6","15151736","1987-11-20","","Thriller"
"2751","From the Hip","0093051","111","6.2","9518342","1987-02-06","","Drama"
"2751","From the Hip","0093051","111","6.2","9518342","1987-02-06","","Comedy"
"1222","Full Metal Jacket","0093058","116","8.3","46357676","1987-07-10","17000000","War"
"1222","Full Metal Jacket","0093058","116","8.3","46357676","1987-07-10","17000000","Drama"
"2449","Garbage Pail Kids Movie, The","0093072","100","2.7","","1987-08-22","","Comedy"
"2449","Garbage Pail Kids Movie, The","0093072","100","2.7","","1987-08-22","","Adventure"
"2449","Garbage Pail Kids Movie, The","0093072","100","2.7","","1987-08-22","","Children"
"4111","Gardens of Stone","0093073","111","6.4","5262047","1987-05-08","","War"
"4111","Gardens of Stone","0093073","111","6.4","5262047","1987-05-08","","Drama"
"2451","Gate, The","0093075","85","5.9","","1987-05-15","2500000","Horror"
"3962","Ghoulies II","0093091","89","4.1","","1988-10-05","","Horror"
"3962","Ghoulies II","0093091","89","4.1","","1988-10-05","","Comedy"
"4114","Good Morning, Babylon","0093104","117","6.8","183700","1987-05-13","","Drama"
"3448","Good Morning, Vietnam","0093105","121","7.3","123922370","1988-01-15","13000000","Drama"
"3448","Good Morning, Vietnam","0093105","121","7.3","123922370","1988-01-15","13000000","Comedy"
"3448","Good Morning, Vietnam","0093105","121","7.3","123922370","1988-01-15","13000000","War"
"3388","Harry and the Hendersons","0093148","110","5.9","49998613","1987-06-05","","Comedy"
"3388","Harry and the Hendersons","0093148","110","5.9","49998613","1987-06-05","","Children"
"1988","Prom Night II","0093176","97","5.5","2683519","1987-11-13","","Horror"
"1988","Prom Night II","0093176","97","5.5","2683519","1987-11-13","","Thriller"
"3917","Hellraiser","0093177","94","7.0","14564027","1987-09-18","1000000","Horror"
"3576","Hidden, The","0093185","96","7.0","9747988","1987-10-30","5000000","Horror"
"3576","Hidden, The","0093185","96","7.0","9747988","1987-10-30","5000000","Sci-Fi"
"3576","Hidden, The","0093185","96","7.0","9747988","1987-10-30","5000000","Action"
"4115","Hiding Out","0093186","98","6.5","","1987-11-06","","Comedy"
"1211","Wings of Desire (Himmel über Berlin, Der)","0093191","128","8.1","3210139","1988-05-06","2500000","Drama"
"1211","Wings of Desire (Himmel über Berlin, Der)","0093191","128","8.1","3210139","1988-05-06","2500000","Fantasy"
"1211","Wings of Desire (Himmel über Berlin, Der)","0093191","128","8.1","3210139","1988-05-06","2500000","Romance"
"4116","Hollywood Shuffle","0093200","78","7.0","","1987-03-20","","Comedy"
"2972","Red Sorghum (Hong gao liang)","0093206","91","7.5","","1989-02-01","","Drama"
"2972","Red Sorghum (Hong gao liang)","0093206","91","7.5","","1989-02-01","","War"
"4117","Hope and Glory","0093209","113","7.4","9","1988-02-19","10","Drama"
"2149","House II: The Second Story","0093220","88","5.4","7800000","1987-08-28","","Comedy"
"2149","House II: The Second Story","0093220","88","5.4","7800000","1987-08-28","","Horror"
"2149","House II: The Second Story","0093220","88","5.4","7800000","1987-08-28","","Fantasy"
"4037","House of Games","0093223","102","7.3","2585639","1987-10-14","","Thriller"
"4037","House of Games","0093223","102","7.3","2585639","1987-10-14","","Crime"
"4037","House of Games","0093223","102","7.3","2585639","1987-10-14","","Film-Noir"
"4037","House of Games","0093223","102","7.3","2585639","1987-10-14","","Mystery"
"980","Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie)","0093229","93","6.7","","1985-11-30","","Action"
"4121","Innerspace","0093260","120","6.7","25893810","1987-07-01","27000000","Adventure"
"4121","Innerspace","0093260","120","6.7","25893810","1987-07-01","27000000","Comedy"
"4121","Innerspace","0093260","120","6.7","25893810","1987-07-01","27000000","Sci-Fi"
"4121","Innerspace","0093260","120","6.7","25893810","1987-07-01","27000000","Action"
"6415","Intervista","0093267","105","7.1","","1992-11-06","","Drama"
"6415","Intervista","0093267","105","7.1","","1992-11-06","","Comedy"
"4122","Ironweed","0093277","143","6.8","","1988-02-12","","Drama"
"4123","Ishtar","0093278","107","4.2","14375181","1987-05-15","55000000","Comedy"
"4124","Jaws: The Revenge","0093300","89","2.8","51881013","1987-07-17","23000000","Thriller"
"4124","Jaws: The Revenge","0093300","89","2.8","51881013","1987-07-17","23000000","Horror"
"3478","Bamba, La","0093378","108","6.8","54215416","1987-07-24","6500000","Drama"
"1960","Last Emperor, The","0093389","163","7.8","43984230","1988-04-15","23000000","Drama"
"73531","Last of England, The","0093393","92","6.8","","1988-07-18","","Drama"
"4126","Less Than Zero","0093407","98","6.3","12396383","1987-11-06","","Drama"
"2000","Lethal Weapon","0093409","110","7.6","120207127","1987-03-06","15000000","Drama"
"2000","Lethal Weapon","0093409","110","7.6","120207127","1987-03-06","15000000","Comedy"
"2000","Lethal Weapon","0093409","110","7.6","120207127","1987-03-06","15000000","Action"
"2000","Lethal Weapon","0093409","110","7.6","120207127","1987-03-06","15000000","Crime"
"26599","Law of Desire (Ley del deseo, La)","0093412","102","7.2","","1987-03-05","","Drama"
"26599","Law of Desire (Ley del deseo, La)","0093412","102","7.2","","1987-03-05","","Comedy"
"26599","Law of Desire (Ley del deseo, La)","0093412","102","7.2","","1987-03-05","","Romance"
"2755","Light of Day","0093415","107","5.4","","1987-02-06","","Drama"
"4005","Living Daylights, The","0093428","130","6.7","191185897","1987-07-31","40000000","Action"
"4005","Living Daylights, The","0093428","130","6.7","191185897","1987-07-31","40000000","Adventure"
"4005","Living Daylights, The","0093428","130","6.7","191185897","1987-07-31","40000000","Thriller"
"4128","Lost Boys, The","0093437","97","7.2","32222567","1987-07-31","8500000","Thriller"
"4128","Lost Boys, The","0093437","97","7.2","32222567","1987-07-31","8500000","Comedy"
"4128","Lost Boys, The","0093437","97","7.2","32222567","1987-07-31","8500000","Horror"
"4130","Maid to Order","0093476","93","5.4","9868521","1987-07-31","","Fantasy"
"4130","Maid to Order","0093476","93","5.4","9868521","1987-07-31","","Comedy"
"4131","Making Mr. Right","0093477","98","5.3","","1987-04-03","","Comedy"
"4131","Making Mr. Right","0093477","98","5.3","","1987-04-03","","Romance"
"4131","Making Mr. Right","0093477","98","5.3","","1987-04-03","","Sci-Fi"
"4132","Mannequin","0093493","90","5.7","42721196","1987-02-13","6000000","Comedy"
"4132","Mannequin","0093493","90","5.7","42721196","1987-02-13","6000000","Romance"
"4133","Masters of the Universe","0093507","106","5.3","17336370","1987-08-07","22000000","Sci-Fi"
"4133","Masters of the Universe","0093507","106","5.3","17336370","1987-08-07","22000000","Action"
"4133","Masters of the Universe","0093507","106","5.3","17336370","1987-08-07","22000000","Fantasy"
"4133","Masters of the Universe","0093507","106","5.3","17336370","1987-08-07","22000000","Adventure"
"3090","Matewan","0093509","135","7.9","1680358","1988-06-30","4000000","Drama"
"3094","Maurice","0093512","140","7.8","2438304","1987-09-18","","Drama"
"3094","Maurice","0093512","140","7.8","2438304","1987-09-18","","Romance"
"3042","Meatballs III","0093516","96","3.2","","1987-01-09","","Comedy"
"4135","Monster Squad, The","0093560","82","7.2","3769990","1987-08-14","12000000","Comedy"
"4135","Monster Squad, The","0093560","82","7.2","3769990","1987-08-14","12000000","Adventure"
"4135","Monster Squad, The","0093560","82","7.2","3769990","1987-08-14","12000000","Horror"
"4136","Month in the Country, A","0093562","96","7.2","","1988-02-12","","Drama"
"3072","Moonstruck","0093565","102","7.1","80640528","1988-01-15","","Comedy"
"3072","Moonstruck","0093565","102","7.1","80640528","1988-01-15","","Romance"
"7411","Munchies","0093582","83","3.7","","1987-03-01","","Horror"
"7411","Munchies","0093582","83","3.7","","1987-03-01","","Comedy"
"3395","Nadine","0093596","83","5.5","5669831","1987-08-07","12000000","Comedy"
"3727","Near Dark","0093605","94","7.0","","1987-10-02","5000000","Horror"
"3727","Near Dark","0093605","94","7.0","","1987-10-02","5000000","Western"
"3777","Nekromantik","0093608","75","5.2","","","","Horror"
"3777","Nekromantik","0093608","75","5.2","","","","Comedy"
"8854","Night of the Demons","0093624","90","6.3","3109904","1988-10-14","1200000","Horror"
"1970","Nightmare on Elm Street 3: Dream Warriors, A","0093629","96","6.6","44793222","1987-02-27","5000000","Horror"
"1970","Nightmare on Elm Street 3: Dream Warriors, A","0093629","96","6.6","44793222","1987-02-27","5000000","Thriller"
"4139","No Man's Land","0093638","106","6.0","2877571","1987-10-23","8000000","Drama"
"4139","No Man's Land","0093638","106","6.0","2877571","1987-10-23","8000000","Crime"
"3505","No Way Out","0093640","114","7.1","35509515","1987-08-14","15000000","Drama"
"3505","No Way Out","0093640","114","7.1","35509515","1987-08-14","15000000","Thriller"
"3505","No Way Out","0093640","114","7.1","35509515","1987-08-14","15000000","Mystery"
"4140","North Shore","0093648","96","6.4","3832228","1987-08-14","","Drama"
"4140","North Shore","0093648","96","6.4","3832228","1987-08-14","","Romance"
"6525","Nuts","0093660","116","6.7","","1987-12-11","25000000","Drama"
"2752","Outrageous Fortune","0093690","99","6.0","","1987-01-30","","Mystery"
"2752","Outrageous Fortune","0093690","99","6.0","","1987-01-30","","Comedy"
"7016","Over the Top","0093692","93","5.6","16057580","1987-02-13","25000000","Drama"
"7016","Over the Top","0093692","93","5.6","16057580","1987-02-13","25000000","Action"
"8614","Overboard","0093693","106","6.7","26713187","1987-12-16","1880006","Comedy"
"8614","Overboard","0093693","106","6.7","26713187","1987-12-16","1880006","Romance"
"4297","Pelle the Conqueror (Pelle erobreren)","0093713","157","7.9","","1988-12-21","","Drama"
"7198","The Pick-up Artist","0093737","81","5.2","13290368","1987-09-18","15000000","Romance"
"7198","The Pick-up Artist","0093737","81","5.2","13290368","1987-09-18","15000000","Comedy"
"7198","The Pick-up Artist","0093737","81","5.2","13290368","1987-09-18","15000000","Drama"
"7198","The Pick-up Artist","0093737","81","5.2","13290368","1987-09-18","15000000","Crime"
"8713","New Adventures of Pippi Longstocking, The","0093744","100","5.9","3569939","1988-07-29","5000000","Adventure"
"8713","New Adventures of Pippi Longstocking, The","0093744","100","5.9","3569939","1988-07-29","5000000","Children"
"8713","New Adventures of Pippi Longstocking, The","0093744","100","5.9","3569939","1988-07-29","5000000","Fantasy"
"8713","New Adventures of Pippi Longstocking, The","0093744","100","5.9","3569939","1988-07-29","5000000","Musical"
"4002","Planes, Trains & Automobiles","0093748","93","7.6","49230280","1987-11-25","","Comedy"
"2381","Police Academy 4: Citizens on Patrol","0093756","88","4.7","28061343","1987-04-03","","Comedy"
"2381","Police Academy 4: Citizens on Patrol","0093756","88","4.7","28061343","1987-04-03","","Crime"
"3527","Predator","0093773","107","7.8","98267558","1987-06-12","15000000","Thriller"
"3527","Predator","0093773","107","7.8","98267558","1987-06-12","15000000","Action"
